-8.249871253967285156e+00,4.710943093955144434e-11,3.607709400318959148e-12,2.635656137783826125e-10,9.999971985816955566e-01,5.212906550866591715e-09,3.663589709379522219e-10,9.999997615814208984e-01,1.000000000000000000e+00,6.222177773018700009e-10,1.913148537369124824e-07,7.383181582554243505e-06,9.998818039894104004e-01,9.999480843544006348e-01,9.999982714653015137e-01,5.278188552892970620e-09,9.999992847442626953e-01,1.377948644076809614e-09,1.261723099332812126e-07,1.053528606576037419e-07,9.999991059303283691e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.999998211860656738e-01,1.054548462442461698e-10,9.999992847442626953e-01,8.653653083001699997e-08,9.998420476913452148e-01,9.999986886978149414e-01,7.240648525197457275e-09,1.071278699429911718e-12
-8.249926567077636719e+00,4.431348066269436003e-10,5.832290206342349848e-09,1.277261407750529543e-08,9.998646974563598633e-01,2.449653493385994807e-07,8.724653525860048831e-06,9.999951720237731934e-01,9.999998211860656738e-01,4.066956194037629757e-07,1.118932232202496380e-05,1.184516950161196291e-04,9.999405145645141602e-01,9.999582767486572266e-01,9.999542832374572754e-01,1.210868731504888274e-06,9.999930262565612793e-01,7.616035446744717774e-08,1.125139647228934336e-06,7.772492267577035818e-07,9.999995827674865723e-01,9.999997019767761230e-01,9.999994039535522461e-01,9.999863505363464355e-01,9.999932646751403809e-01,5.939602143456568228e-09,9.999865293502807617e-01,1.094340063900745008e-06,9.996595382690429688e-01,9.999989271163940430e-01,1.123502855193692085e-07,1.061610888086761406e-08
-8.249942779541015625e+00,1.099911495217043012e-09,4.245239324518479407e-06,1.062016508512897417e-05,9.985349774360656738e-01,8.135895768646150827e-05,2.895508987421635538e-05,9.994404911994934082e-01,9.998105764389038086e-01,4.957979399478062987e-05,5.125033785589039326e-04,3.021732205525040627e-03,9.944613575935363770e-01,9.958605766296386719e-01,9.995039701461791992e-01,8.406159031437709928e-05,9.996702075004577637e-01,3.949769597966223955e-05,5.327543112798593938e-05,1.170848045148886740e-04,9.993589520454406738e-01,9.999278187751770020e-01,9.999805688858032227e-01,9.998712539672851562e-01,9.992960095405578613e-01,5.057754606241360307e-06,9.990088939666748047e-01,2.747780235949903727e-04,9.939019083976745605e-01,9.994480609893798828e-01,3.765927976928651333e-05,3.610068233683705330e-06
-8.246430397033691406e+00,1.721430810397439615e-11,7.324615580728277564e-09,4.735854375326198351e-08,9.997089505195617676e-01,9.751754987519234419e-06,3.007962448009493528e-07,9.999785423278808594e-01,9.999972581863403320e-01,1.151445871983014513e-06,2.045290420937817544e-05,9.225321933627128601e-03,9.975802898406982422e-01,9.984956383705139160e-01,9.999334812164306641e-01,8.357819751836359501e-06,9.999852776527404785e-01,7.182563876995118335e-07,7.702989387325942516e-05,9.042330930242314935e-06,9.999791979789733887e-01,9.999977946281433105e-01,9.999997615814208984e-01,9.999963045120239258e-01,9.999061822891235352e-01,1.189960130432154983e-07,9.999617934226989746e-01,1.860362317529506981e-05,9.991018176078796387e-01,9.999941587448120117e-01,1.519244392511609476e-06,3.786012392481552524e-09
-8.249938011169433594e+00,1.086510437176002597e-08,1.938955129787700571e-08,9.520412902475072769e-09,9.999499320983886719e-01,3.506437167288822820e-07,1.240488636540248990e-04,9.999988079071044922e-01,9.999993443489074707e-01,5.671990521705083665e-08,4.534473418971174397e-07,6.803286396461771801e-06,9.999213218688964844e-01,9.999893903732299805e-01,9.999588727951049805e-01,3.423789962653245311e-07,9.999989271163940430e-01,4.788262231159023941e-08,1.601614712853915989e-06,7.809560997884545941e-07,9.999977350234985352e-01,9.999997615814208984e-01,9.999995827674865723e-01,9.999997019767761230e-01,9.999978542327880859e-01,9.810958268019476236e-09,9.999992251396179199e-01,6.885574634907243308e-07,9.999523162841796875e-01,9.999960064888000488e-01,3.364339917766301369e-08,3.070188540732488036e-06
-8.249906539916992188e+00,5.738449160297420804e-10,1.363210788696278541e-08,6.505090510700028972e-08,9.998333454132080078e-01,3.764405676065507578e-07,2.649509411867256858e-08,9.999762177467346191e-01,9.999886751174926758e-01,1.647806726623457507e-07,2.221749855380039662e-05,4.676587122958153486e-04,9.987085461616516113e-01,9.964811205863952637e-01,9.999355673789978027e-01,1.823970933401142247e-06,9.998891353607177734e-01,3.413221293158130720e-06,1.534047987661324441e-05,1.772872383298818022e-05,9.999375939369201660e-01,9.999952912330627441e-01,9.999992847442626953e-01,9.999949932098388672e-01,9.999851584434509277e-01,8.501521620019047987e-08,9.999887943267822266e-01,1.290712680201977491e-05,9.633785486221313477e-01,9.999619126319885254e-01,1.680003720139211509e-06,3.197130116205926242e-09
-8.249747276306152344e+00,1.605603289211998685e-10,5.064119346087636586e-09,1.778868607971162419e-07,9.999583959579467773e-01,3.476371148281032220e-06,1.488017886686066049e-07,9.999838471412658691e-01,9.999976158142089844e-01,6.356902986226486973e-07,5.224629057920537889e-05,1.170420786365866661e-03,9.983912110328674316e-01,9.993910789489746094e-01,9.999646544456481934e-01,1.920570184665848501e-06,9.999963641166687012e-01,2.174674136767862365e-06,1.432907174603315070e-05,1.541870119581290055e-06,9.999629259109497070e-01,9.999965429306030273e-01,9.999998807907104492e-01,9.999945163726806641e-01,9.999646544456481934e-01,3.910056634026659594e-08,9.999684691429138184e-01,1.840609911596402526e-05,9.987910985946655273e-01,9.999583959579467773e-01,6.499168421214562841e-07,1.607927679891929529e-09
-8.248504638671875000e+00,5.129007635273907795e-11,2.455307956950036896e-08,1.109327296688888964e-08,9.999428391456604004e-01,4.358494720690941904e-07,1.271096843993291259e-04,9.999985098838806152e-01,9.999993443489074707e-01,8.292570186085868045e-08,4.792534014086413663e-07,1.108649394154781476e-05,9.999307394027709961e-01,9.999794363975524902e-01,9.999600052833557129e-01,4.138730389513511909e-07,9.999986290931701660e-01,7.870048790437067510e-08,1.807072408155363519e-06,1.203234432978206314e-06,9.999973773956298828e-01,9.999995827674865723e-01,9.999994039535522461e-01,9.999995827674865723e-01,9.999969601631164551e-01,1.367518187578298239e-08,9.999989271163940430e-01,9.624685617382056080e-07,9.999368190765380859e-01,9.999961256980895996e-01,4.590629032463766634e-08,3.429313210290274583e-06
-8.249931335449218750e+00,1.058136955833788306e-08,1.758965240128418372e-08,7.180862571232182745e-09,9.999563694000244141e-01,3.431534025821747491e-07,7.218030077638104558e-05,9.999989867210388184e-01,9.999994635581970215e-01,5.015988691070560890e-08,3.147763436572859064e-07,1.194405285787070170e-05,9.999334812164306641e-01,9.999841451644897461e-01,9.999631047248840332e-01,2.999008472670539049e-07,9.999991059303283691e-01,6.068443525464317645e-08,1.355453036921971943e-06,8.591238156441249885e-07,9.999977946281433105e-01,9.999997019767761230e-01,9.999995827674865723e-01,9.999996423721313477e-01,9.999976158142089844e-01,7.653165212673229689e-09,9.999991059303283691e-01,6.244367796170990914e-07,9.999486207962036133e-01,9.999970197677612305e-01,3.973813278435045504e-08,2.271013272547861561e-06
-8.249938964843750000e+00,1.224884105255341638e-08,1.333272520165351693e-10,2.919311903326615720e-08,9.999464154243469238e-01,1.769807198570561013e-07,1.192355991719296071e-09,9.999964237213134766e-01,9.999998807907104492e-01,1.750426577018515673e-07,1.480887249272200279e-06,6.668840651400387287e-04,9.990641474723815918e-01,9.944997429847717285e-01,9.999851584434509277e-01,2.097900733133428730e-07,9.999954700469970703e-01,3.741756415820418624e-07,3.893137545674107969e-06,7.238096486616996117e-07,9.999871850013732910e-01,9.999991059303283691e-01,1.000000000000000000e+00,9.999995827674865723e-01,9.999971389770507812e-01,1.768727275752723926e-09,9.999766945838928223e-01,4.896177870250539854e-06,9.997766017913818359e-01,9.999885559082031250e-01,8.909141229196393397e-07,2.962711673215601138e-12
-8.249483108520507812e+00,1.083097500576002403e-10,1.173057762038354213e-09,4.980035273050020805e-10,9.999856948852539062e-01,5.422397819643265393e-08,2.126648359990213066e-05,9.999998211860656738e-01,9.999999403953552246e-01,6.344127445601088766e-09,4.899634831190269324e-08,5.978094122838228941e-06,9.999747276306152344e-01,9.999945163726806641e-01,9.999914169311523438e-01,4.625133698255012860e-08,9.999998807907104492e-01,4.342945558732935751e-09,2.005071451094408985e-07,1.044423214580092463e-07,9.999996423721313477e-01,9.999999403953552246e-01,9.999998807907104492e-01,1.000000000000000000e+00,9.999994635581970215e-01,6.935543805930421968e-10,9.999998807907104492e-01,7.983774708009150345e-08,9.999952912330627441e-01,9.999996423721313477e-01,2.116618880165788141e-09,3.253605314057494979e-07
-8.249862670898437500e+00,2.428099388218640797e-10,3.124748904070884237e-09,2.966674461646334748e-09,9.999262690544128418e-01,1.314859048306971090e-07,1.005722083391447086e-06,9.999965429306030273e-01,9.999998211860656738e-01,2.289668969979175017e-07,1.432799081158009358e-06,2.400679077254608274e-04,9.997006654739379883e-01,9.996133446693420410e-01,9.999936819076538086e-01,1.887494107677412103e-07,9.999969005584716797e-01,1.200643566789949546e-07,4.634936487946106354e-07,1.259423584087926429e-06,9.999988079071044922e-01,9.999997019767761230e-01,9.999998211860656738e-01,9.999980926513671875e-01,9.999926686286926270e-01,2.380364350074160029e-09,9.999929070472717285e-01,2.765091551282239379e-07,9.999622702598571777e-01,9.999992847442626953e-01,6.411094233271796838e-08,5.023971905160351525e-09
